day,site,new_customer,platform,visits,distinct_sessions,orders,gross_sales,bounces,add_to_cart,product_page_views,search_page_views
2/16/13 0:00,Pinnacle,0,Linux,0,0,0,,0,0,1,1
2/16/13 0:00,Acme,,iOS,20872,17560,0,,6998,849,32450,72620
2/16/13 0:00,Acme,1,ChromeOS,3,1,2,143,1,2,12,56
2/16/13 0:00,Sortly,,MacOSX,19,17,0,,14,1,26,28
2/16/13 0:00,Acme,,ChromeOS,132,101,0,,52,5,242,681
2/16/13 0:00,Sortly,,BlackBerry,1,0,0,,0,0,1,3
2/16/13 0:00,Tabular,,iOS,2912,2381,0,,344,378,17416,18566
2/16/13 0:00,Sortly,0,MacOSX,2,1,0,62,1,1,5,3
2/16/13 0:00,Pinnacle,,iOS,609,491,0,,306,19,789,1034
2/16/13 0:00,Acme,,Unknown,838,439,0,,609,3,293,1196
2/16/13 0:00,Acme,0,Android,233,174,24,3071,50,59,726,1711
2/16/13 0:00,Sortly,1,iOS,51,31,20,1949,15,25,96,93
2/16/13 0:00,Pinnacle,0,BlackBerry,0,0,0,,0,0,0,0
2/16/13 0:00,Acme,0,Linux,63,43,10,1470,11,19,268,647
2/16/13 0:00,Widgetry,1,iOS,15,15,15,1983,0,15,572,390
2/16/13 0:00,Sortly,,Windows,17,15,0,,11,1,27,8
2/16/13 0:00,Pinnacle,1,Linux,0,0,0,23,0,0,0,2
2/16/13 0:00,Sortly,1,Windows,0,0,0,26,0,0,1,1
2/16/13 0:00,Botly,1,Android,9,9,9,1033,0,9,1,4
2/16/13 0:00,Acme,1,Android,24,18,15,1404,2,17,102,219
2/16/13 0:00,Sortly,,Android,1221,912,0,,699,41,1767,3201
2/16/13 0:00,Pinnacle,0,iOS,43,31,4,1156,13,12,106,195
2/16/13 0:00,Acme,,WindowsPhone,115,95,0,,53,3,151,423
2/16/13 0:00,Acme,0,Unknown,5,4,0,16,1,1,18,44
2/16/13 0:00,Sortly,0,Windows,1,1,1,36,0,1,3,3
2/16/13 0:00,Acme,,,6,6,0,15,6,0,3,8
2/16/13 0:00,Acme,1,BlackBerry,1,0,0,9,0,0,0,1
2/16/13 0:00,Pinnacle,0,Android,5,3,0,51,1,2,17,23
2/16/13 0:00,Sortly,,iOS,4375,3605,0,,2010,202,7060,10233
2/16/13 0:00,Sortly,0,iOS,351,277,43,4986,107,98,629,788
2/16/13 0:00,Sortly,0,Android,84,61,8,850,28,25,159,264
2/16/13 0:00,Widgetry,0,iOS,114,109,114,14739,0,114,3426,2642
2/16/13 0:00,Sortly,0,Unknown,0,0,0,,0,0,0,0
2/17/13 0:00,Pinnacle,,Unknown,68,32,0,,45,0,24,83
2/17/13 0:00,Pinnacle,,WindowsPhone,1,0,0,,0,0,1,3
2/17/13 0:00,Sortly,1,Unknown,0,0,0,,0,0,1,1
2/17/13 0:00,Acme,,ChromeOS,135,107,0,,55,5,280,734
2/17/13 0:00,Pinnacle,1,Android,0,0,0,15,0,0,0,0
2/17/13 0:00,Acme,,WindowsPhone,106,94,0,,48,2,160,416
2/17/13 0:00,Sortly,,WindowsPhone,0,0,0,,0,0,0,0
2/17/13 0:00,Acme,,iOS,22978,19261,0,,7483,970,37163,83174
2/17/13 0:00,Pinnacle,0,Windows,60,45,7,2358,17,14,189,381
2/17/13 0:00,Pinnacle,0,ChromeOS,0,0,0,,0,0,1,4
2/17/13 0:00,Pinnacle,1,Windows,5,3,2,363,1,3,12,25
2/17/13 0:00,Acme,1,Linux,9,5,5,537,2,6,27,79
2/17/13 0:00,Sortly,0,MacOSX,3,2,1,46,1,1,6,3
2/17/13 0:00,Acme,1,WindowsPhone,0,0,0,6,0,0,0,1
2/17/13 0:00,Sortly,,ChromeOS,0,0,0,,0,0,0,0
2/17/13 0:00,Acme,0,Linux,65,45,13,1546,11,21,306,730
2/17/13 0:00,Acme,1,Unknown,1,0,1,59,0,1,3,2
2/17/13 0:00,Sortly,1,Windows,1,0,0,26,0,1,1,0
2/17/13 0:00,Pinnacle,0,Linux,1,0,0,,0,0,2,5
2/17/13 0:00,Pinnacle,0,MacOSX,61,47,5,1358,19,12,155,280
2/17/13 0:00,Acme,0,ChromeOS,19,13,5,547,3,6,95,176
2/17/13 0:00,Acme,,Unknown,895,448,0,,662,3,411,1263
2/17/13 0:00,Pinnacle,1,Linux,0,0,0,,0,0,0,0
2/17/13 0:00,Botly,0,Android,27,25,27,3490,0,27,2,2
2/17/13 0:00,Acme,0,iOS,2665,1952,449,71414,447,823,9879,19333
2/17/13 0:00,Acme,0,Android,241,177,26,2911,47,62,756,1843
2/17/13 0:00,Pinnacle,,Windows,713,583,0,,342,15,987,1727
2/17/13 0:00,Sortly,0,Unknown,0,0,0,,0,0,0,0
2/17/13 0:00,Acme,1,MacOSX,365,204,204,26168,64,228,1668,3692
2/17/13 0:00,Sortly,1,Android,28,15,8,728,8,14,45,68
2/17/13 0:00,Acme,,,6,5,0,92,6,0,2,2
2/17/13 0:00,Pinnacle,1,MacOSX,7,4,2,469,1,3,20,39
2/17/13 0:00,Sortly,,Linux,8,7,0,,7,0,7,5
2/17/13 0:00,Pinnacle,,Linux,15,12,0,,10,0,17,23
2/17/13 0:00,Tabular,0,iOS,163,157,163,28338,0,163,2069,1733
2/17/13 0:00,Sortly,0,Windows,2,1,1,78,1,1,7,5
2/17/13 0:00,Sortly,0,BlackBerry,0,0,0,,0,0,1,2
2/17/13 0:00,Acme,0,Unknown,5,4,1,61,1,2,28,70
2/17/13 0:00,Acme,,Linux,1444,1282,0,,971,25,1968,4259
2/17/13 0:00,Pinnacle,0,Android,4,2,0,109,1,1,10,17
2/17/13 0:00,Pinnacle,,ChromeOS,1,0,0,,0,0,1,1
2/17/13 0:00,Pinnacle,,MacOSX,523,395,0,,262,16,702,1181
2/17/13 0:00,Sortly,0,Linux,0,0,0,,0,0,0,1
2/17/13 0:00,Sortly,1,iOS,57,34,21,2154,16,28,98,133
2/17/13 0:00,Botly,1,Android,10,10,10,988,0,10,5,7
2/17/13 0:00,Sortly,,MacOSX,17,14,0,,12,0,22,31
2/17/13 0:00,Acme,1,ChromeOS,2,1,1,175,0,2,8,26
2/17/13 0:00,Tabular,1,iOS,19,18,19,2887,0,19,223,199
2/17/13 0:00,Pinnacle,,BlackBerry,7,5,0,,4,0,9,11
2/17/13 0:00,Sortly,,iOS,4694,3853,0,,2114,213,7710,11225
2/17/13 0:00,Pinnacle,,iOS,698,549,0,,365,20,904,1048
2/17/13 0:00,Acme,,Android,5042,4425,0,,1705,128,6125,16340
2/17/13 0:00,Sortly,0,Android,89,65,9,980,27,25,228,386
2/17/13 0:00,Pinnacle,0,iOS,46,33,5,1577,15,10,105,150
2/17/13 0:00,Sortly,,Windows,16,14,0,,9,1,36,20
2/17/13 0:00,Acme,1,Android,28,20,18,1646,3,21,117,283
2/17/13 0:00,Acme,0,Windows,6955,4833,1326,191713,1071,2276,29477,71752
2/17/13 0:00,Acme,1,iOS,231,141,131,15818,35,154,997,1673
2/17/13 0:00,Acme,0,BlackBerry,8,7,1,72,2,1,14,43
2/17/13 0:00,Pinnacle,0,WindowsPhone,0,0,0,,0,0,0,0
2/17/13 0:00,Acme,,BlackBerry,138,117,0,,62,3,167,491
2/17/13 0:00,Widgetry,0,iOS,121,114,121,15767,0,121,3936,2917
2/17/13 0:00,Botly,,Android,1069,881,0,,460,97,982,2312
2/17/13 0:00,Sortly,1,MacOSX,0,0,0,8,0,0,0,0
2/17/13 0:00,Widgetry,,iOS,4555,3496,0,,90,432,65519,78193
2/17/13 0:00,Acme,0,WindowsPhone,7,5,1,72,1,2,18,44
2/17/13 0:00,Acme,0,MacOSX,5849,3802,864,143531,1832,1439,21730,50202
2/17/13 0:00,Tabular,,iOS,3263,2655,0,,369,419,19912,21025
2/17/13 0:00,Sortly,,Android,1295,952,0,,738,43,1856,3504
2/17/13 0:00,Acme,,MacOSX,23881,17273,0,,10932,1167,45249,121639
2/17/13 0:00,Acme,,Windows,49850,40056,0,,20706,2053,92112,263963
2/17/13 0:00,Pinnacle,1,iOS,3,2,1,196,1,2,3,3
2/17/13 0:00,Pinnacle,,Android,109,81,0,,65,2,128,155
2/17/13 0:00,Sortly,0,iOS,370,291,47,6258,113,107,822,907
2/17/13 0:00,Sortly,,Unknown,3,3,0,,1,0,4,5
2/17/13 0:00,Widgetry,1,iOS,18,18,18,1973,0,18,482,349
2/17/13 0:00,Acme,1,Windows,808,476,481,53649,124,538,3462,7663
2/17/13 0:00,Sortly,,BlackBerry,1,0,0,,1,0,1,3
2/17/13 0:00,Acme,1,BlackBerry,1,0,0,46,0,0,2,7
2/18/13 0:00,Acme,,WindowsPhone,119,100,0,,58,3,138,378
2/18/13 0:00,Acme,0,ChromeOS,17,13,3,400,2,5,70,185
2/18/13 0:00,Pinnacle,,Android,86,67,0,,51,2,91,124
2/18/13 0:00,Pinnacle,1,MacOSX,6,3,3,582,1,3,15,23
2/18/13 0:00,Sortly,,Unknown,4,4,0,,2,0,13,12
2/18/13 0:00,Sortly,,MacOSX,21,19,0,,14,1,37,42
2/18/13 0:00,Sortly,,ChromeOS,0,0,0,,0,0,0,0
2/18/13 0:00,Sortly,,Android,1363,1021,0,,794,50,1889,3633
2/18/13 0:00,Acme,1,MacOSX,381,212,211,25720,66,239,1550,3588
2/18/13 0:00,Botly,1,Android,10,9,10,1164,0,10,1,2
2/18/13 0:00,Acme,,Android,4814,4204,0,,1721,113,5311,14418
2/18/13 0:00,Sortly,0,Windows,3,2,0,24,1,1,4,14
2/18/13 0:00,Sortly,0,MacOSX,2,2,1,53,1,1,4,5
2/18/13 0:00,Sortly,,BlackBerry,1,0,0,,1,0,2,4
2/18/13 0:00,Acme,1,iOS,196,123,113,13108,29,130,704,1283
2/18/13 0:00,Acme,,Windows,58176,46893,0,,24255,2323,99368,297062
2/18/13 0:00,Acme,0,Android,312,229,26,3028,61,64,775,2018
2/18/13 0:00,Pinnacle,,,2,1,0,,2,0,1,0
2/18/13 0:00,Pinnacle,,Unknown,73,34,0,,49,0,26,90
2/18/13 0:00,Sortly,0,Linux,0,0,0,,0,0,0,0
2/18/13 0:00,Acme,,BlackBerry,146,124,0,,73,2,151,426
2/18/13 0:00,Acme,0,Unknown,9,6,1,142,2,2,35,70
2/18/13 0:00,Widgetry,0,iOS,134,129,134,18399,0,134,3741,2775
2/18/13 0:00,Pinnacle,0,Windows,67,53,7,1884,16,15,155,330
2/18/13 0:00,Sortly,,Windows,24,21,0,,12,1,53,39
2/18/13 0:00,Widgetry,,iOS,4475,3398,0,,98,409,57772,70311
2/18/13 0:00,Acme,0,MacOSX,7162,4653,1036,169048,2098,1684,22018,53811
2/18/13 0:00,Pinnacle,0,Android,3,2,0,56,1,1,5,6
2/18/13 0:00,Acme,0,WindowsPhone,10,7,1,50,2,2,18,43
2/18/13 0:00,Pinnacle,,BlackBerry,6,4,0,,3,0,6,6
2/18/13 0:00,Acme,,,20,20,1,55,20,1,6,6
2/18/13 0:00,Tabular,1,iOS,16,15,16,2316,0,16,181,143
2/18/13 0:00,Acme,1,Windows,962,556,561,62299,146,629,3625,8449
2/18/13 0:00,Acme,,ChromeOS,144,111,0,,61,5,257,768
2/18/13 0:00,Pinnacle,1,Android,1,0,0,,0,0,3,7
2/18/13 0:00,Acme,0,Linux,74,52,10,1228,12,21,271,601
2/18/13 0:00,Pinnacle,,iOS,549,451,0,,287,14,676,891
2/18/13 0:00,Pinnacle,0,Linux,0,0,0,,0,0,0,0
2/18/13 0:00,Sortly,1,MacOSX,1,0,0,46,0,0,1,1
2/18/13 0:00,Pinnacle,1,iOS,5,2,2,568,1,3,13,12
2/18/13 0:00,Pinnacle,0,MacOSX,70,52,6,1690,21,12,155,302
2/18/13 0:00,Tabular,0,iOS,152,145,152,26130,0,152,1700,1482
2/18/13 0:00,Pinnacle,1,Windows,9,5,4,703,2,5,25,39
2/18/13 0:00,Widgetry,1,iOS,18,17,18,2163,0,18,630,469
2/18/13 0:00,Sortly,1,Windows,1,0,0,19,0,0,1,1
2/18/13 0:00,Pinnacle,,WindowsPhone,1,1,0,,1,0,2,2
2/18/13 0:00,Sortly,1,iOS,59,37,21,1928,15,27,101,102
2/18/13 0:00,Acme,0,iOS,2949,2166,444,67212,514,814,9135,18857
2/18/13 0:00,Acme,,Unknown,1194,732,0,,962,3,603,1282
2/18/13 0:00,Sortly,,Linux,5,4,0,,4,0,7,5
2/18/13 0:00,Pinnacle,0,Unknown,0,0,0,,0,0,0,1
2/18/13 0:00,Pinnacle,1,BlackBerry,0,0,0,17,0,0,0,0
2/18/13 0:00,Acme,,iOS,21316,17930,0,,7338,848,31319,72846
2/18/13 0:00,Acme,1,WindowsPhone,1,0,0,31,0,1,3,4
2/18/13 0:00,Sortly,1,Android,26,15,6,598,7,11,43,60
2/18/13 0:00,Acme,0,Windows,10268,7134,1791,256256,1491,3018,35443,92292
2/18/13 0:00,Botly,0,Android,25,23,25,2732,0,25,4,4
2/18/13 0:00,Botly,,Android,1009,821,0,,437,92,764,2000
2/18/13 0:00,Sortly,,WindowsPhone,0,0,0,,0,0,0,0
2/18/13 0:00,Tabular,,iOS,2790,2291,0,,331,350,15490,16482
2/18/13 0:00,Acme,,Linux,1530,1378,0,,1010,22,2112,3792
2/18/13 0:00,Pinnacle,,ChromeOS,2,1,0,,1,0,3,4
2/18/13 0:00,Sortly,0,Android,126,85,8,904,36,29,233,365
2/18/13 0:00,Acme,1,Android,26,19,16,1352,2,19,94,198
2/18/13 0:00,Pinnacle,,Windows,840,683,0,,396,19,1093,1744
2/18/13 0:00,Pinnacle,0,iOS,40,30,4,854,12,10,79,132
2/18/13 0:00,Acme,1,Linux,8,4,5,387,1,5,23,42
2/18/13 0:00,Pinnacle,,Linux,20,18,0,,15,0,19,16
2/18/13 0:00,Acme,,MacOSX,25677,18479,0,,12101,1185,43010,121471
2/18/13 0:00,Acme,1,ChromeOS,3,1,1,127,1,1,5,15
2/18/13 0:00,Acme,0,BlackBerry,12,8,1,38,3,2,22,60
2/18/13 0:00,Sortly,0,iOS,497,379,50,5997,133,116,781,990
2/18/13 0:00,Acme,1,Unknown,1,0,1,56,0,1,2,5
2/18/13 0:00,Pinnacle,,MacOSX,546,409,0,,279,15,689,1167
2/18/13 0:00,Sortly,,iOS,4848,3964,0,,2252,219,7611,11297
2/19/13 0:00,Sortly,,Android,1179,858,0,,689,43,1586,3086
2/19/13 0:00,Acme,,WindowsPhone,100,87,0,,50,2,110,295
2/19/13 0:00,Acme,0,Linux,68,48,9,1083,11,19,264,635
2/19/13 0:00,Pinnacle,0,MacOSX,68,50,8,1984,19,17,165,326
2/19/13 0:00,Acme,,,28,28,0,20,28,0,10,8
2/19/13 0:00,Pinnacle,0,Linux,0,0,0,,0,0,2,4
2/19/13 0:00,Acme,0,MacOSX,6584,4247,914,145482,2012,1521,20064,45205
2/19/13 0:00,Botly,1,Android,8,7,8,722,0,8,3,0
2/19/13 0:00,Pinnacle,0,BlackBerry,0,0,0,,0,0,0,0
2/19/13 0:00,Acme,0,ChromeOS,15,10,3,336,3,5,55,123
2/19/13 0:00,Botly,0,Android,25,24,25,2880,0,25,9,8
2/19/13 0:00,Pinnacle,,BlackBerry,4,3,0,,2,0,3,6
2/19/13 0:00,Botly,,Android,919,747,0,,391,85,664,1592
2/19/13 0:00,Pinnacle,,Android,79,61,0,,47,2,92,134
2/19/13 0:00,Sortly,0,BlackBerry,0,0,0,10,0,0,0,0
2/19/13 0:00,Sortly,,Unknown,4,4,0,,2,0,7,4
2/19/13 0:00,Pinnacle,,Unknown,68,31,0,,48,0,26,82
2/19/13 0:00,Pinnacle,,,1,0,0,,1,0,0,0
2/19/13 0:00,Widgetry,,iOS,4023,3063,0,,92,375,50229,60749
2/19/13 0:00,Sortly,,Windows,26,24,0,,14,2,64,31
2/19/13 0:00,Acme,1,WindowsPhone,1,0,0,30,0,1,3,8
2/19/13 0:00,Acme,0,WindowsPhone,8,5,1,42,2,1,14,46
2/19/13 0:00,Acme,,Android,4179,3642,0,,1511,95,4521,11929
2/19/13 0:00,Acme,1,Unknown,1,0,1,58,0,1,3,3
2/19/13 0:00,Acme,1,iOS,160,100,91,10952,24,103,577,1043
2/19/13 0:00,Acme,0,Unknown,9,6,1,126,1,2,29,73
2/19/13 0:00,Tabular,1,iOS,14,13,14,2081,0,14,142,118
2/19/13 0:00,Pinnacle,,Windows,862,704,0,,411,22,1149,1904
2/19/13 0:00,Sortly,,iOS,4225,3456,0,,2027,194,6520,9139
2/19/13 0:00,Pinnacle,1,iOS,2,1,0,89,1,1,4,5
2/19/13 0:00,Acme,0,iOS,2412,1762,383,56379,444,707,7473,14625
2/19/13 0:00,Acme,,MacOSX,22528,16294,0,,10946,1019,37857,100457
2/19/13 0:00,Acme,0,BlackBerry,11,7,1,98,2,3,22,66
2/19/13 0:00,Sortly,0,Linux,0,0,0,,0,0,0,0
2/19/13 0:00,Pinnacle,1,Windows,7,4,3,691,1,3,12,16
2/19/13 0:00,Sortly,0,iOS,473,356,51,6049,128,112,699,747
2/19/13 0:00,Pinnacle,,WindowsPhone,2,1,0,,1,0,1,1
2/19/13 0:00,Acme,,iOS,17267,14653,0,,6048,688,25319,56323
2/19/13 0:00,Acme,0,Windows,10339,7176,1724,246478,1540,2945,35140,84485
2/19/13 0:00,Tabular,0,iOS,130,124,130,21573,0,130,1364,1128
2/19/13 0:00,Acme,,Linux,1299,1167,0,,923,20,2027,3353
2/19/13 0:00,Pinnacle,,MacOSX,508,385,0,,254,18,647,1046
2/19/13 0:00,Sortly,,Linux,5,4,0,,4,0,7,2
2/19/13 0:00,Acme,1,Android,25,18,14,1303,3,16,84,169
2/19/13 0:00,Pinnacle,1,Android,0,0,0,22,0,0,0,0
2/19/13 0:00,Pinnacle,0,iOS,35,27,3,1253,10,9,81,127
2/19/13 0:00,Sortly,,BlackBerry,1,0,0,,1,0,1,0
2/19/13 0:00,Sortly,1,iOS,60,35,19,1865,15,26,83,102
2/19/13 0:00,Acme,,Windows,54733,44227,0,,22805,2220,94803,272674
2/19/13 0:00,Pinnacle,0,Android,3,2,0,21,1,1,10,18
2/19/13 0:00,Pinnacle,0,WindowsPhone,0,0,0,,0,0,0,0
2/19/13 0:00,Acme,1,Linux,5,2,3,251,1,3,26,42
2/19/13 0:00,Pinnacle,,ChromeOS,1,0,0,,1,0,1,1
2/19/13 0:00,Acme,,Unknown,913,468,0,,696,2,364,1277
2/19/13 0:00,Acme,1,BlackBerry,1,0,0,41,0,0,2,4
2/19/13 0:00,Acme,,BlackBerry,129,108,0,,65,4,134,328
2/19/13 0:00,Tabular,,iOS,2213,1836,0,,266,273,12102,12872
2/19/13 0:00,Widgetry,0,iOS,133,129,133,18000,0,133,4067,2798
2/19/13 0:00,Sortly,,MacOSX,16,14,0,,12,1,20,19
2/19/13 0:00,Acme,0,Android,263,195,25,3056,53,62,667,1470
2/19/13 0:00,Pinnacle,,iOS,524,424,0,,279,13,650,815
2/19/13 0:00,Acme,,ChromeOS,120,90,0,,49,5,205,569
2/19/13 0:00,Pinnacle,0,Windows,74,59,8,2122,19,17,163,309
2/19/13 0:00,Pinnacle,0,Unknown,0,0,0,,0,0,0,0
2/19/13 0:00,Sortly,,WindowsPhone,0,0,0,,0,0,0,0
2/19/13 0:00,Sortly,1,Windows,1,0,0,39,0,1,1,0
2/19/13 0:00,Acme,1,ChromeOS,2,1,1,118,0,1,7,10
2/19/13 0:00,Sortly,0,Windows,3,2,1,57,1,1,9,6
2/19/13 0:00,Widgetry,1,iOS,19,16,19,2261,0,19,459,449
2/19/13 0:00,Sortly,0,MacOSX,3,2,1,105,1,1,5,8
2/19/13 0:00,Pinnacle,1,MacOSX,4,2,2,458,1,2,10,20
2/19/13 0:00,Sortly,1,Android,26,15,7,750,7,12,42,69
2/19/13 0:00,Sortly,1,MacOSX,0,0,0,24,0,0,2,0
2/19/13 0:00,Sortly,0,Android,115,80,8,827,32,26,179,287
2/19/13 0:00,Pinnacle,,Linux,43,42,0,,34,0,55,36
2/19/13 0:00,Sortly,,ChromeOS,0,0,0,,0,0,2,0
2/19/13 0:00,Acme,1,MacOSX,309,176,174,21302,52,195,1344,2812
2/19/13 0:00,Sortly,0,Unknown,0,0,0,12,0,0,0,0
2/19/13 0:00,Acme,1,Windows,870,504,508,56097,133,576,3210,7066
2/20/13 0:00,Sortly,,Linux,5,3,0,,3,0,6,7
2/20/13 0:00,Acme,,Unknown,828,379,0,,623,2,310,1213
2/20/13 0:00,Sortly,1,iOS,52,33,20,2181,12,24,81,83
2/20/13 0:00,Sortly,0,MacOSX,2,1,0,39,0,1,10,12
2/20/13 0:00,Botly,1,Android,12,11,12,1230,0,12,2,2
2/20/13 0:00,Sortly,1,Android,24,14,6,559,6,11,38,70
2/20/13 0:00,Acme,,WindowsPhone,94,82,0,,45,1,101,295
2/20/13 0:00,Pinnacle,1,Windows,6,3,2,430,1,3,11,21
2/20/13 0:00,Acme,0,Linux,59,42,8,1141,10,15,202,504
2/20/13 0:00,Sortly,,Windows,18,16,0,,9,1,39,24
2/20/13 0:00,Acme,0,WindowsPhone,9,6,1,95,1,2,12,31
2/20/13 0:00,Acme,,Linux,1329,1203,0,,933,19,2476,3197
2/20/13 0:00,Acme,0,Unknown,8,6,1,293,2,2,19,55
2/20/13 0:00,Pinnacle,0,Android,2,1,0,,1,0,3,5
2/20/13 0:00,Pinnacle,,Windows,845,705,0,,420,22,1144,1709
2/20/13 0:00,Botly,0,Android,25,23,25,2835,0,25,3,3
2/20/13 0:00,Acme,0,BlackBerry,8,6,1,163,1,2,14,35
2/20/13 0:00,Tabular,1,iOS,10,9,10,1383,0,10,122,104
2/20/13 0:00,Sortly,1,MacOSX,1,0,0,17,0,0,1,0
2/20/13 0:00,Widgetry,0,iOS,135,129,135,17409,0,135,3260,2535
2/20/13 0:00,Pinnacle,,Android,78,56,0,,47,1,82,116
2/20/13 0:00,Pinnacle,,Linux,24,22,0,,18,0,32,20
2/20/13 0:00,Acme,,,24,24,0,14,24,0,8,6
2/20/13 0:00,Pinnacle,,MacOSX,461,346,0,,242,15,565,849
2/20/13 0:00,Sortly,,Unknown,4,3,0,,2,1,5,6
2/20/13 0:00,Acme,,MacOSX,21374,15467,0,,10452,984,36491,95951
2/20/13 0:00,Sortly,,WindowsPhone,0,0,0,,0,0,0,0
2/20/13 0:00,Acme,1,WindowsPhone,0,0,0,10,0,0,0,1
2/20/13 0:00,Pinnacle,,,1,0,0,,1,0,0,0
2/20/13 0:00,Acme,0,iOS,2238,1646,376,56989,385,682,7158,13970
2/20/13 0:00,Sortly,,MacOSX,16,13,0,,10,1,20,15
2/20/13 0:00,Acme,,iOS,16444,13970,0,,5694,678,24467,53432
2/20/13 0:00,Pinnacle,0,MacOSX,63,44,5,2052,20,12,138,287
2/20/13 0:00,Acme,0,Android,233,172,25,2971,45,59,583,1412
2/20/13 0:00,Sortly,,BlackBerry,1,0,0,,0,0,1,0
2/20/13 0:00,Acme,,ChromeOS,117,92,0,,50,4,211,570
2/20/13 0:00,Pinnacle,,iOS,495,394,0,,263,13,589,700
2/20/13 0:00,Pinnacle,,WindowsPhone,2,1,0,,1,0,2,1
2/20/13 0:00,Pinnacle,,Unknown,54,19,0,,38,0,13,86
2/20/13 0:00,Tabular,0,iOS,134,126,134,21762,0,134,1383,1200
2/20/13 0:00,Tabular,,iOS,2178,1823,0,,256,280,12208,13101
2/20/13 0:00,Acme,1,ChromeOS,1,0,1,41,0,1,2,5
2/20/13 0:00,Acme,0,MacOSX,6232,4035,903,148788,1934,1464,19117,42953
2/20/13 0:00,Acme,1,iOS,156,98,87,10216,20,101,605,1060
2/20/13 0:00,Sortly,1,Windows,1,0,0,25,0,0,1,0
2/20/13 0:00,Acme,,Windows,51957,42177,0,,21328,2178,91527,263070
2/20/13 0:00,Acme,,Android,3930,3445,0,,1409,96,4382,11611
2/20/13 0:00,Acme,,BlackBerry,115,98,0,,53,3,134,336
2/20/13 0:00,Pinnacle,,ChromeOS,1,1,0,,1,0,3,4
2/20/13 0:00,Acme,1,BlackBerry,1,0,0,72,0,1,1,3
2/20/13 0:00,Acme,0,Windows,9600,6669,1734,247871,1399,2911,33755,80054
2/20/13 0:00,Sortly,0,Android,97,69,8,1008,27,22,167,282
2/20/13 0:00,Pinnacle,1,Android,1,0,0,36,0,0,1,1
2/20/13 0:00,Pinnacle,1,MacOSX,3,2,2,299,1,2,6,11
2/20/13 0:00,Acme,1,Unknown,0,0,0,7,0,0,2,3
2/20/13 0:00,Pinnacle,0,iOS,30,24,3,1167,9,6,62,109
2/20/13 0:00,Sortly,,Android,1188,875,0,,697,42,1688,3165
2/20/13 0:00,Acme,1,Android,23,15,13,1108,3,14,62,142
2/20/13 0:00,Pinnacle,0,BlackBerry,0,0,0,,0,0,0,0
2/20/13 0:00,Sortly,,iOS,3978,3247,0,,1911,190,6082,8681
2/20/13 0:00,Botly,,Android,948,775,0,,413,79,804,1837
2/20/13 0:00,Acme,1,Windows,875,505,507,55284,136,565,3089,7165
2/20/13 0:00,Acme,1,Linux,8,4,4,340,1,5,28,45
2/20/13 0:00,Widgetry,1,iOS,15,15,15,1766,0,15,345,314
2/20/13 0:00,Acme,1,MacOSX,296,169,168,20883,51,186,1176,2506
2/20/13 0:00,Acme,0,ChromeOS,16,10,3,270,3,5,61,135
2/20/13 0:00,Sortly,0,iOS,423,324,52,6115,117,104,638,802
2/20/13 0:00,Sortly,0,Windows,3,2,1,83,1,1,8,3
2/20/13 0:00,Pinnacle,,BlackBerry,2,1,0,,1,0,2,1
2/20/13 0:00,Pinnacle,0,Windows,71,57,8,1917,19,16,183,358
2/20/13 0:00,Pinnacle,0,Linux,1,0,0,,0,0,0,0
2/20/13 0:00,Pinnacle,1,iOS,3,1,1,296,1,1,10,15
2/20/13 0:00,Pinnacle,0,Unknown,0,0,0,,0,0,1,1
2/20/13 0:00,Widgetry,,iOS,3907,2975,0,,93,364,48897,58647
2/21/13 0:00,Pinnacle,0,ChromeOS,0,0,0,,0,0,0,0
2/21/13 0:00,Pinnacle,0,Windows,76,60,8,2077,18,17,183,348
2/21/13 0:00,Tabular,,iOS,2234,1851,0,,273,278,12725,13441
2/21/13 0:00,Sortly,,BlackBerry,0,0,0,,0,0,1,0
2/21/13 0:00,Pinnacle,,ChromeOS,2,1,0,,1,0,2,1
2/21/13 0:00,Acme,0,iOS,2682,1983,387,57670,498,708,7905,15260
2/21/13 0:00,Sortly,0,iOS,429,332,46,5567,126,108,661,783
2/21/13 0:00,Pinnacle,1,Linux,0,0,0,114,0,0,0,1
2/21/13 0:00,Pinnacle,0,WindowsPhone,0,0,0,,0,0,1,0
2/21/13 0:00,Acme,1,Unknown,1,0,1,42,0,1,3,4
2/21/13 0:00,Acme,0,Android,327,236,26,2899,65,61,823,1840
2/21/13 0:00,Sortly,,Windows,24,22,0,,14,1,50,28
2/21/13 0:00,Acme,0,Windows,11063,7712,1822,256205,1765,3073,37475,92075
2/21/13 0:00,Acme,,Linux,1330,1189,0,,936,22,3155,3300
2/21/13 0:00,Acme,,Android,4525,3927,0,,1655,115,4759,12462
2/21/13 0:00,Sortly,0,Android,105,74,8,895,37,23,195,306
2/21/13 0:00,Sortly,,Android,1289,943,0,,741,46,1779,3292
2/21/13 0:00,Botly,1,Android,9,8,9,943,0,9,3,5
2/21/13 0:00,Acme,,ChromeOS,127,90,0,,60,4,217,538
2/21/13 0:00,Acme,1,BlackBerry,2,0,1,60,1,1,2,4
2/21/13 0:00,Pinnacle,,Unknown,42,17,0,,26,0,15,103
2/21/13 0:00,Pinnacle,0,Linux,0,0,0,,0,0,0,0
2/21/13 0:00,Tabular,1,iOS,12,11,12,1472,0,12,133,119
2/21/13 0:00,Botly,0,Android,28,26,28,3190,0,28,3,2
