"id","time","station_id","district_id","latitude","longitude","PM25_Concentration","PM10_Concentration","NO2_Concentration","CO_Concentration","O3_Concentration","SO2_Concentration","weather","temperature","pressure","humidity","wind_speed","wind_direction"
"1008_280","2014-10-07 13:00:00",1008,101,39.954047,116.348991,"112","147.1","86.6","1.1","36","20.2","0","19","NULL","49","NULL","1"
"1008_281","2014-10-08 12:00:00",1008,101,39.954047,116.348991,"271","NULL","114.6","2.3","11.6","18.6","14","18","NULL","76","NULL","1"
"1008_282","2014-10-09 11:00:00",1008,101,39.954047,116.348991,"343","NULL","107.1","2.2","10.7","19.7","14","21","NULL","71","NULL","4"
"1008_283","2014-10-10 12:00:00",1008,101,39.954047,116.348991,"439","NULL","110.9","2.7","36","40.8","14","21","NULL","73","NULL","4"
"1008_284","2014-10-11 12:00:00",1008,101,39.954047,116.348991,"298","NULL","74.7","1.7","46.7","20.3","14","19","NULL","87","NULL","4"
"1008_285","2014-10-12 12:00:00",1008,101,39.954047,116.348991,"3","NULL","25.4","0.3","45.4","2","1","17","NULL","29","NULL","1"
"1008_286","2014-10-13 12:00:00",1008,101,39.954047,116.348991,"3","NULL","24.4","0.3","48.7","8","0","16","NULL","23","NULL","1"
"1008_287","2014-10-14 12:00:00",1008,101,39.954047,116.348991,"66","NULL","80.6","0.9","19","8.5","0","21","NULL","27","NULL","23"
"1008_288","2014-10-15 12:00:00",1008,101,39.954047,116.348991,"93","NULL","21.4","0.3","55.4","3.1","0","21","NULL","20","NULL","4"
"1008_290","2014-10-17 12:00:00",1008,101,39.954047,116.348991,"119","187.4","NULL","NULL","NULL","NULL","0","23","NULL","31","NULL","3"
"1008_291","2014-10-18 12:00:00",1008,101,39.954047,116.348991,"141","185.8","NULL","NULL","NULL","NULL","14","25","NULL","35","NULL","1"
"1008_292","2014-10-19 12:00:00",1008,101,39.954047,116.348991,"364","411.9","NULL","NULL","NULL","NULL","14","18","NULL","71","NULL","4"
"1008_293","2014-10-20 12:00:00",1008,101,39.954047,116.348991,"262","NULL","NULL","NULL","NULL","NULL","14","20","NULL","68","NULL","1"
"1008_294","2014-10-21 11:00:00",1008,101,39.954047,116.348991,"45","NULL","NULL","NULL","NULL","NULL","2","15","NULL","27","NULL","2"
"1008_295","2014-10-22 12:00:00",1008,101,39.954047,116.348991,"88","205.3","86.7","1.8","2.7","13.5","2","13","NULL","61","NULL","3"
"1008_296","2014-10-23 12:00:00",1008,101,39.954047,116.348991,"145","182.9","69.8","1.2","11.2","12.2","14","14","NULL","68","NULL","14"
"1008_297","2014-10-24 12:00:00",1008,101,39.954047,116.348991,"254","302.7","97.8","1.8","33.5","29.2","14","18","NULL","65","NULL","3"
"1008_298","2014-10-25 12:00:00",1008,101,39.954047,116.348991,"350","NULL","73.1","1.9","60.1","19.2","14","18","NULL","72","NULL","14"
"1008_300","2014-10-27 12:00:00",1008,101,39.954047,116.348991,"56","NULL","NULL","NULL","NULL","NULL","1","13","NULL","27","NULL","3"
"1008_302","2014-10-29 11:00:00",1008,101,39.954047,116.348991,"107","155.9","NULL","NULL","NULL","NULL","1","15","NULL","51","NULL","23"
"1008_303","2014-10-30 13:00:00",1008,101,39.954047,116.348991,"174","177.8","NULL","NULL","NULL","NULL","2","13","NULL","76","NULL","1"
"1008_304","2014-10-31 13:00:00",1008,101,39.954047,116.348991,"130","NULL","NULL","NULL","NULL","NULL","2","15","NULL","80","NULL","23"
"1008_305","2014-11-01 13:00:00",1008,101,39.954047,116.348991,"16","NULL","NULL","NULL","NULL","NULL","1","15","NULL","32","NULL","4"
"1008_306","2014-11-02 11:00:00",1008,101,39.954047,116.348991,"3","32.1","NULL","NULL","NULL","NULL","0","14","NULL","16","NULL","4"
"1008_307","2014-11-03 11:00:00",1008,101,39.954047,116.348991,"27","NULL","NULL","NULL","NULL","NULL","0","18","NULL","22","NULL","23"
"1008_308","2014-11-04 12:00:00",1008,101,39.954047,116.348991,"99","147.9","82.2","1.1","27.3","33.4","0","16","NULL","37","NULL","3"
"1008_309","2014-11-05 13:00:00",1008,101,39.954047,116.348991,"9","30.7","28","0.3","57.7","9.9","0","20","NULL","16","NULL","24"
"1008_310","2014-11-06 13:00:00",1008,101,39.954047,116.348991,"20","NULL","20.6","0.3","53.2","2","1","12","NULL","23","NULL","3"
"1008_311","2014-11-07 12:00:00",1008,101,39.954047,116.348991,"49","92","64.8","1.7","15.8","38.2","1","8","NULL","40","NULL","14"
"1008_312","2014-11-08 12:00:00",1008,101,39.954047,116.348991,"75","87.2","67.3","1.5","23.7","44.5","0","11","NULL","43","NULL","23"
"1008_313","2014-11-09 13:00:00",1008,101,39.954047,116.348991,"35","37.1","52.4","0.7","45.8","17.9","0","15","NULL","30","NULL","23"
"1008_314","2014-11-10 11:00:00",1008,101,39.954047,116.348991,"41","49.5","66.6","0.9","17.7","20.6","1","14","NULL","32","NULL","3"
"1008_315","2014-11-11 12:00:00",1008,101,39.954047,116.348991,"17","87.4","27.6","0.3","46.8","9.8","2","12","NULL","31","NULL","14"
"1008_316","2014-11-12 11:00:00",1008,101,39.954047,116.348991,"3","88","22.3","0.3","62.4","2.8","0","8","NULL","15","NULL","4"
"1008_317","2014-11-13 12:00:00",1008,101,39.954047,116.348991,"24","57.2","57.8","0.8","30.7","10.2","0","12","NULL","20","NULL","2"
"1008_318","2014-11-14 12:00:00",1008,101,39.954047,116.348991,"24","44.1","39.5","0.8","33.1","26","0","12","NULL","21","NULL","1"
"1008_319","2014-11-15 12:00:00",1008,101,39.954047,116.348991,"87","136.4","86.5","1.5","14","46.8","1","8","NULL","35","NULL","14"
"1008_320","2014-11-16 13:00:00",1008,101,39.954047,116.348991,"12","14","24.7","0.3","48.7","13.6","0","11","NULL","32","NULL","4"
"1008_321","2014-11-17 11:00:00",1008,101,39.954047,116.348991,"18","25.8","56.8","0.9","27.1","24.5","0","13","NULL","19","NULL","4"
"1008_322","2014-11-18 13:00:00",1008,101,39.954047,116.348991,"69","104.3","93.9","1.7","13.2","59.1","0","13","NULL","26","NULL","23"
"1008_323","2014-11-19 13:00:00",1008,101,39.954047,116.348991,"290","357.1","142.9","3.2","6.5","100.9","14","8","NULL","56","NULL","13"
"1008_324","2014-11-20 11:00:00",1008,101,39.954047,116.348991,"281","318.8","130.6","3.3","4.3","79.2","14","8","NULL","62","NULL","2"
"1008_325","2014-11-21 11:00:00",1008,101,39.954047,116.348991,"204","NULL","140.1","4.8","7.2","61.5","14","13","NULL","26","NULL","1"
"1008_326","2014-11-22 12:00:00",1008,101,39.954047,116.348991,"21","21.7","55.6","0.7","39.6","11.9","0","9","NULL","25","NULL","1"
"1008_327","2014-11-23 12:00:00",1008,101,39.954047,116.348991,"104","NULL","85.6","2","4.9","52.3","2","9","NULL","56","NULL","14"
"1008_328","2014-11-24 12:00:00",1008,101,39.954047,116.348991,"26","NULL","53.8","1","32.3","12.6","0","9","NULL","23","NULL","1"
"1008_329","2014-11-25 12:00:00",1008,101,39.954047,116.348991,"141","202.4","117","2.9","3.2","71.9","14","6","NULL","66","NULL","13"
"1008_330","2014-11-26 13:00:00",1008,101,39.954047,116.348991,"250","285.4","127.7","3.2","6.2","87.8","14","8","NULL","62","NULL","24"
"1008_331","2014-11-27 11:00:00",1008,101,39.954047,116.348991,"16","17.6","46.7","0.6","38","5.8","2","6","NULL","22","NULL","14"
"1008_332","2014-11-28 12:00:00",1008,101,39.954047,116.348991,"67","140.8","83.6","1.5","20","26.5","0","10","NULL","44","NULL","23"
"1008_333","2014-11-29 11:00:00",1008,101,39.954047,116.348991,"268","362.2","111.6","3.5","2.3","52.8","14","4","NULL","83","NULL","14"
"1008_334","2014-11-30 13:00:00",1008,101,39.954047,116.348991,"32","247.6","15.7","0.3","60.2","6.2","1","6","NULL","17","NULL","24"
"1008_335","2014-12-01 13:00:00",1008,101,39.954047,116.348991,"7","27.1","10.3","0.6","52.7","13.8","0","0","NULL","18","NULL","4"
"1008_336","2014-12-02 11:00:00",1008,101,39.954047,116.348991,"39","65.2","38.1","1.3","21.4","35.6","0","1","NULL","20","NULL","23"
"1008_337","2014-12-03 12:00:00",1008,101,39.954047,116.348991,"13","58.3","22.9","0.5","56.8","16.7","0","2","NULL","13","NULL","24"
"1008_338","2014-12-04 13:00:00",1008,101,39.954047,116.348991,"20","37.3","23.5","0.5","60.3","12.4","0","0","NULL","16","NULL","4"
"1008_339","2014-12-05 12:00:00",1008,101,39.954047,116.348991,"13","26.2","35.2","0.6","53","16","0","5","NULL","13","NULL","4"
"1008_340","2014-12-06 13:00:00",1008,101,39.954047,116.348991,"29","29.9","51.5","0.8","42","20.1","0","2","NULL","22","NULL","1"
"1008_341","2014-12-07 13:00:00",1008,101,39.954047,116.348991,"13","57.3","28.1","0.5","50.7","17.3","0","5","NULL","16","NULL","4"
"1008_342","2014-12-08 11:00:00",1008,101,39.954047,116.348991,"39","68.5","73.1","1.5","17.2","33.9","0","3","NULL","31","NULL","2"
"1008_343","2014-12-09 13:00:00",1008,101,39.954047,116.348991,"267","339.1","164.6","5.4","4.8","68.3","14","-1","NULL","58","NULL","4"
"1008_344","2014-12-10 11:00:00",1008,101,39.954047,116.348991,"65","267.3","48.3","0.8","27.4","25.9","0","4","NULL","22","8.5","4"
"1008_345","2014-12-11 12:00:00",1008,101,39.954047,116.348991,"14","NULL","34.5","0.5","50.5","12.9","0","3","NULL","22","8.5","23"
"1008_346","2014-12-12 11:00:00",1008,101,39.954047,116.348991,"12","38.3","20.9","0.5","54.9","7.8","0","3","NULL","15","15.5","4"
"1008_347","2014-12-13 13:00:00",1008,101,39.954047,116.348991,"30","68.9","49.3","0.9","36.4","19","0","3","NULL","20","8.5","23"
"1008_348","2014-12-14 12:00:00",1008,101,39.954047,116.348991,"46","79.9","66.4","1.4","22.4","39.4","0","6","NULL","17","3","1"
"1008_349","2014-12-15 11:00:00",1008,101,39.954047,116.348991,"24","62.1","23.8","0.2","61.4","10.5","0","3","NULL","19","24","4"
"1008_350","2014-12-16 12:00:00",1008,101,39.954047,116.348991,"3","46.5","10.1","0.1","61.6","13","0","-1","NULL","19","24","4"
"1008_351","2014-12-17 11:00:00",1008,101,39.954047,116.348991,"101","168.2","88.7","2.7","7.6","51.6","0","4","NULL","22","3","23"
"1008_352","2014-12-18 13:00:00",1008,101,39.954047,116.348991,"131","164","90.1","3.8","11.1","103.1","14","3","NULL","48","3","3"
"1008_353","2014-12-19 11:00:00",1008,101,39.954047,116.348991,"13","62.4","28.9","0.4","56.6","13.6","0","4","NULL","25","24","4"
"1008_354","2014-12-20 11:00:00",1008,101,39.954047,116.348991,"22","36.9","54.8","1.1","22.2","23.3","1","2","NULL","18","8.5","24"
"1008_355","2014-12-21 12:00:00",1008,101,39.954047,116.348991,"24","50.9","50","0.9","29.9","16.8","1","3","NULL","22","8.5","24"
"1008_356","2014-12-22 12:00:00",1008,101,39.954047,116.348991,"48","62.6","86.3","1.7","12.6","29.5","14","8","NULL","21","3","2"
"1008_357","2014-12-23 11:00:00",1008,101,39.954047,116.348991,"61","83.1","82.5","2.2","8.4","69.1","0","9","NULL","17","8.5","4"
"1008_358","2014-12-24 12:00:00",1008,101,39.954047,116.348991,"14","45.5","35","0.6","47","26.9","0","4","NULL","26","8.5","4"
"1008_359","2014-12-25 13:00:00",1008,101,39.954047,116.348991,"16","23.1","42.2","0.6","51.9","21.2","0","8","NULL","21","3","4"
"1008_360","2014-12-26 11:00:00",1008,101,39.954047,116.348991,"73","96","78.2","2.1","5.5","73.6","14","2","NULL","43","3","1"
"1008_361","2014-12-27 13:00:00",1008,101,39.954047,116.348991,"177","205.4","122.9","3.6","9.6","81.2","14","2","NULL","49","3","14"
"1008_362","2014-12-28 12:00:00",1008,101,39.954047,116.348991,"68","88.4","63","1.4","31.9","37.4","0","7","NULL","26","3","14"
"1008_363","2014-12-29 12:00:00",1008,101,39.954047,116.348991,"96","114","108.6","2.9","7","46.4","0","7","NULL","29","3","14"
"1008_364","2014-12-30 12:00:00",1008,101,39.954047,116.348991,"28","NULL","63.7","1.4","30.6","22.3","1","7","NULL","21","3","24"
"1008_365","2014-12-31 12:00:00",1008,101,39.954047,116.348991,"7","47.8","23.5","0.5","56.9","11.8","0","-1","NULL","15","15.5","4"
"1010_274","2014-10-01 12:00:00",1010,103,39.876184,116.394009,"96","121.8","82.9","1.2","4.8","15.4","4","10","NULL","90","NULL","24"
"1010_275","2014-10-02 13:00:00",1010,103,39.876184,116.394009,"82","NULL","74.1","1.1","28.3","14.1","0","21","NULL","60","NULL","2"
"1010_276","2014-10-03 12:00:00",1010,103,39.876184,116.394009,"130","NULL","69.1","2.2","5.3","15.2","4","15","NULL","75","NULL","14"
"1010_277","2014-10-04 13:00:00",1010,103,39.876184,116.394009,"104","NULL","47.1","0.9","42.3","6.1","2","17","NULL","73","NULL","24"
"1010_278","2014-10-05 11:00:00",1010,103,39.876184,116.394009,"34","NULL","29.2","0.4","56.6","3.6","0","19","NULL","33","NULL","14"
"1010_279","2014-10-06 11:00:00",1010,103,39.876184,116.394009,"40","NULL","55.6","0.5","24.2","3.5","0","21","NULL","26","NULL","3"
"1010_280","2014-10-07 13:00:00",1010,103,39.876184,116.394009,"145","NULL","111.4","1.3","34","27.8","0","19","NULL","42","NULL","13"
"1010_281","2014-10-08 12:00:00",1010,103,39.876184,116.394009,"298","NULL","138.4","2.7","12.5","28.7","14","19","NULL","63","NULL","4"
"1010_282","2014-10-09 11:00:00",1010,103,39.876184,116.394009,"369","NULL","126.7","2.5","3.6","15.7","14","20","NULL","65","NULL","14"
"1010_283","2014-10-10 12:00:00",1010,103,39.876184,116.394009,"396","NULL","139.4","2.8","30.1","40.8","14","22","NULL","59","NULL","3"
"1010_284","2014-10-11 12:00:00",1010,103,39.876184,116.394009,"245","NULL","78","1.6","59.7","17.9","14","20","NULL","75","NULL","14"
"1010_285","2014-10-12 12:00:00",1010,103,39.876184,116.394009,"26","NULL","40","0.3","34.5","2.5","2","17","NULL","20","NULL","14"
"1010_286","2014-10-13 12:00:00",1010,103,39.876184,116.394009,"21","NULL","27.8","0.2","48.9","7.8","0","15","NULL","16","NULL","14"
"1010_287","2014-10-14 12:00:00",1010,103,39.876184,116.394009,"65","NULL","94.7","0.8","20","9.7","0","21","NULL","26","NULL","23"
"1010_288","2014-10-15 12:00:00",1010,103,39.876184,116.394009,"30","NULL","14.3","0.2","65.6","2","0","21","NULL","15","NULL","24"
"1010_289","2014-10-16 13:00:00",1010,103,39.876184,116.394009,"17","NULL","31.5","0.3","62.8","11.4","0","19","NULL","19","NULL","23"
"1010_290","2014-10-17 13:00:00",1010,103,39.876184,116.394009,"133","157.1","131.5","1.2","43.7","23.4","0","23","NULL","27","NULL","23"
"1010_291","2014-10-18 12:00:00",1010,103,39.876184,116.394009,"186","186.6","133","1.5","57.7","39.7","14","23","NULL","33","NULL","1"
"1010_292","2014-10-19 12:00:00",1010,103,39.876184,116.394009,"404","NULL","118.6","1.7","22.2","40.3","14","19","NULL","57","NULL","23"
"1010_293","2014-10-20 12:00:00",1010,103,39.876184,116.394009,"412","NULL","111.3","1.7","40.9","11.7","14","19","NULL","69","NULL","23"
"1010_294","2014-10-21 11:00:00",1010,103,39.876184,116.394009,"NULL","NULL","71.4","1.5","15.2","31.7","2","15","NULL","27","NULL","2"
"1010_295","2014-10-22 11:00:00",1010,103,39.876184,116.394009,"NULL","175.8","109.1","1.8","2","24","2","13","NULL","60","NULL","23"
"1010_296","2014-10-23 12:00:00",1010,103,39.876184,116.394009,"157","170.6","79.1","1.3","10.7","15.2","14","17","NULL","55","NULL","14"
"1010_297","2014-10-24 12:00:00",1010,103,39.876184,116.394009,"282","NULL","116.5","2.1","29.1","29.7","14","19","NULL","59","NULL","23"
"1010_298","2014-10-25 12:00:00",1010,103,39.876184,116.394009,"384","NULL","102.4","2.2","44.5","17.1","14","19","NULL","64","NULL","14"
"1010_300","2014-10-27 12:00:00",1010,103,39.876184,116.394009,"47","NULL","77.3","1","39.6","25.4","1","13","NULL","25","NULL","23"
"1010_302","2014-10-29 12:00:00",1010,103,39.876184,116.394009,"120","142.1","112.1","1.4","18.1","32.2","1","16","NULL","40","NULL","23"
"1010_303","2014-10-30 12:00:00",1010,103,39.876184,116.394009,"180","180.8","121","1.8","9.2","24.4","2","14","NULL","57","NULL","24"
"1010_304","2014-10-31 12:00:00",1010,103,39.876184,116.394009,"146","NULL","100.2","2.4","16.4","19.3","2","15","NULL","71","NULL","23"
"1010_305","2014-11-01 13:00:00",1010,103,39.876184,116.394009,"13","NULL","28.5","0.3","57","7.1","1","16","NULL","23","NULL","24"
"1010_306","2014-11-02 12:00:00",1010,103,39.876184,116.394009,"4","5","17.8","0.2","74.1","5.5","0","13","NULL","15","NULL","24"
"1010_307","2014-11-03 12:00:00",1010,103,39.876184,116.394009,"20","28","58.7","0.5","52.3","5.7","0","17","NULL","18","NULL","2"
"1010_308","2014-11-04 13:00:00",1010,103,39.876184,116.394009,"148","178.3","115.1","1.5","26","33.1","0","15","NULL","35","NULL","23"
"1010_309","2014-11-05 13:00:00",1010,103,39.876184,116.394009,"10","11.5","20.4","0.2","64.7","6.5","0","20","NULL","18","NULL","23"
"1010_310","2014-11-06 13:00:00",1010,103,39.876184,116.394009,"10","NULL","31","0.3","54.2","3.6","1","12","NULL","20","NULL","24"
"1010_311","2014-11-07 13:00:00",1010,103,39.876184,116.394009,"47","75.6","56.2","1.4","24.5","30.5","1","8","NULL","41","NULL","2"
"1010_312","2014-11-08 13:00:00",1010,103,39.876184,116.394009,"91","NULL","78.9","1.5","32.7","36.6","0","10","NULL","39","NULL","3"
"1010_313","2014-11-09 12:00:00",1010,103,39.876184,116.394009,"38","NULL","50.2","0.6","36.6","21","0","14","NULL","31","NULL","23"
"1010_314","2014-11-10 11:00:00",1010,103,39.876184,116.394009,"48","50.4","65.2","0.9","17","21.2","1","13","NULL","30","NULL","23"
"1010_315","2014-11-11 12:00:00",1010,103,39.876184,116.394009,"16","57","19.8","0.3","52.3","7.6","2","11","NULL","27","NULL","24"
"1010_316","2014-11-12 13:00:00",1010,103,39.876184,116.394009,"5","44.6","17.7","0.2","70.6","3.7","0","6","NULL","13","NULL","24"
"1010_317","2014-11-13 11:00:00",1010,103,39.876184,116.394009,"63","102.1","72.9","1.1","17.6","26","0","10","NULL","18","NULL","23"
"1010_318","2014-11-14 13:00:00",1010,103,39.876184,116.394009,"22","23.3","31.8","0.5","39","20.3","0","13","NULL","17","NULL","23"
"1010_319","2014-11-15 13:00:00",1010,103,39.876184,116.394009,"107","135.8","108.3","1.9","5.8","47.4","1","9","NULL","30","NULL","23"
"1010_320","2014-11-16 12:00:00",1010,103,39.876184,116.394009,"17","NULL","15.8","0.3","44.4","9.7","0","11","NULL","29","NULL","24"
"1010_321","2014-11-17 13:00:00",1010,103,39.876184,116.394009,"19","NULL","37.8","0.5","44.7","14.1","0","12","NULL","19","NULL","3"
"1010_322","2014-11-18 12:00:00",1010,103,39.876184,116.394009,"49","67.5","59.2","1.1","19.7","49.5","0","13","NULL","21","NULL","2"
"1010_323","2014-11-19 13:00:00",1010,103,39.876184,116.394009,"321","340.1","155.4","3.8","2.7","95.4","14","9","NULL","47","NULL","2"
"1010_324","2014-11-20 11:00:00",1010,103,39.876184,116.394009,"314","NULL","126.9","3.4","2","85.1","14","9","NULL","54","NULL","23"
"1010_325","2014-11-21 13:00:00",1010,103,39.876184,116.394009,"158","NULL","171.2","1.9","14","31.4","14","12","NULL","30","NULL","2"
"1010_326","2014-11-22 12:00:00",1010,103,39.876184,116.394009,"18","NULL","93.9","0.7","15.9","11.7","0","11","NULL","18","NULL","23"
"1010_327","2014-11-23 12:00:00",1010,103,39.876184,116.394009,"110","116.9","186.7","2.1","60","17.3","2","8","NULL","61","NULL","23"
"1010_328","2014-11-24 11:00:00",1010,103,39.876184,116.394009,"28","NULL","88.4","0.7","8","6.6","0","11","NULL","18","NULL","3"
"1010_329","2014-11-25 12:00:00",1010,103,39.876184,116.394009,"157","180.7","172.6","2.5","9.1","23","14","6","NULL","56","NULL","24"
"1010_330","2014-11-26 13:00:00",1010,103,39.876184,116.394009,"243","NULL","183.6","3","8.2","30.1","14","8","NULL","58","NULL","24"
"1010_331","2014-11-27 11:00:00",1010,103,39.876184,116.394009,"13","32.8","70.4","0.5","15","5.8","2","6","NULL","18","NULL","24"
"1010_332","2014-11-28 11:00:00",1010,103,39.876184,116.394009,"80","127","136.8","1.6","25.6","16.3","0","9","NULL","41","NULL","23"
"1010_333","2014-11-29 11:00:00",1010,103,39.876184,116.394009,"294","336.1","205.9","4.7","2","20.4","14","4","NULL","85","NULL","24"
